venta_id,fecha,cliente_id,producto_id,cantidad,precio_unitario,canal
1809,2025-02-19,769,44,4,21.04,App Móvil
1810,2024-08-01,491,126,3,367.97,Tienda Física
1811,2024-07-07,190,31,2,342.91,App Móvil
1812,2024-09-13,836,127,3,127.23,Web
1813,2024-08-28,696,123,1,43.1,Tienda Física
1814,2024-09-27,204,70,4,36.02,App Móvil
1815,2024-06-27,150,169,1,476.06,Web
1816,2024-11-09,262,67,3,30.04,App Móvil
1817,2024-08-07,188,107,2,552.67,Tienda Física
1818,2024-09-18,693,101,4,359.87,Web
1819,2024-10-19,603,166,4,232.93,Web
1820,2024-08-14,338,89,2,124.66,App Móvil
1821,2025-05-19,866,147,5,156.32,Web
1822,2025-06-14,543,113,1,349.48,Web
1823,2025-02-24,73,35,4,417.94,App Móvil
1824,2024-07-09,119,72,5,342.34,App Móvil
1825,2024-11-19,565,97,4,237.36,App Móvil
1826,2025-06-07,811,40,5,203.21,Tienda Física
1827,2024-09-01,60,121,3,27.84,App Móvil
1828,2024-07-23,452,134,3,177.87,App Móvil
1829,2025-06-11,103,158,2,303.22,App Móvil
1830,2025-02-11,109,67,4,30.93,App Móvil
1831,2025-01-03,256,13,1,67.34,App Móvil
1832,2024-08-10,864,196,4,78.17,Web
1833,2024-12-21,906,140,4,60.76,Tienda Física
1834,2024-08-27,859,74,2,501.34,Tienda Física
1835,2025-03-16,562,158,1,286.51,Tienda Física
1836,2024-11-25,806,167,4,573.29,App Móvil
1837,2024-12-14,262,147,3,150.13,Web
1838,2025-06-12,611,22,2,262.44,App Móvil
1839,2024-08-09,703,2,5,9.28,Web
1840,2025-04-18,208,107,5,511.48,App Móvil
1841,2025-06-12,452,99,1,445.29,Web
1842,2025-03-03,332,113,2,280.16,App Móvil
1843,2025-03-31,902,123,4,45.68,Web
1844,2024-07-27,38,125,1,486.78,App Móvil
1845,2024-07-18,61,200,3,255.17,Tienda Física
1846,2024-12-24,948,57,2,317.45,App Móvil
1847,2024-11-23,238,143,3,149.25,Web
1848,2025-01-31,235,181,2,20.85,Tienda Física
1849,2024-07-14,693,136,3,312.17,Tienda Física
1850,2024-12-18,380,99,2,430.96,Web
1851,2025-04-03,273,109,1,166.66,Tienda Física
1852,2024-10-31,909,88,5,299.24,Web
1853,2024-08-05,647,27,4,221.42,Tienda Física
1854,2024-11-03,773,80,1,406.22,App Móvil
1855,2024-10-04,972,196,2,95.31,App Móvil
1856,2024-11-29,86,169,4,454.21,App Móvil
1857,2025-04-21,605,149,5,417.59,Tienda Física
1858,2025-04-29,643,94,3,452.05,App Móvil
1859,2025-02-28,641,91,5,35.56,Tienda Física
1860,2025-05-12,119,45,1,161.89,Web
1861,2024-07-28,570,83,3,181.23,Tienda Física
1862,2025-01-01,266,180,2,49.8,Tienda Física
1863,2025-01-29,601,173,2,504.08,Tienda Física
1864,2025-01-17,200,115,4,500.7,Web
1865,2025-04-29,894,36,3,426.66,Tienda Física
1866,2025-01-16,336,153,3,435.35,App Móvil
1867,2024-11-05,301,59,1,275.67,Web
1868,2025-02-14,992,174,5,235.95,App Móvil
1869,2025-04-08,955,65,2,544.31,Web
1870,2025-03-12,48,133,3,79.22,Tienda Física
1871,2024-09-20,46,180,3,48.59,Tienda Física
1872,2024-08-03,664,29,1,440.14,Tienda Física
1873,2024-12-01,374,159,2,107.74,Tienda Física
1874,2024-12-29,967,150,1,423.66,Web
1875,2025-03-27,639,17,4,120.87,App Móvil
1876,2025-02-28,428,94,2,501.61,Web
1877,2024-12-10,10,56,4,137.19,App Móvil
1878,2025-02-16,247,21,3,302.96,App Móvil
1879,2024-08-03,929,21,4,290.11,Web
1880,2025-02-09,2,124,5,466.34,App Móvil
1881,2025-04-09,703,56,4,141.13,App Móvil
1882,2024-07-06,236,69,2,360.44,Web
1883,2024-09-18,139,130,4,491.67,Tienda Física
1884,2024-09-02,830,51,4,222.39,App Móvil
1885,2025-04-04,720,117,4,36.48,App Móvil
1886,2025-02-21,639,124,5,486.97,Web
1887,2025-03-30,186,51,2,194.58,Tienda Física
1888,2024-10-03,736,149,1,378.82,Tienda Física
1889,2024-07-23,414,57,1,249.59,Web
1890,2024-08-08,237,7,2,379.08,Web
1891,2025-05-05,738,120,1,400.17,Tienda Física
1892,2025-01-22,877,48,1,233.5,Web
1893,2024-12-30,861,133,4,79.11,Tienda Física
1894,2025-05-08,114,127,3,121.13,App Móvil
1895,2024-07-08,569,12,4,6.87,Web
1896,2024-11-12,746,2,4,8.41,Tienda Física
1897,2024-09-21,892,140,1,66.69,Web
1898,2025-01-23,628,88,5,345.65,Tienda Física
1899,2025-03-14,391,181,5,22.32,Web
1900,2025-02-04,630,178,3,94.48,Web
1901,2025-06-27,108,77,2,434.14,Web
1902,2024-08-05,554,187,5,55.19,Web
1903,2024-10-09,625,25,5,273.96,App Móvil
1904,2025-01-29,42,59,5,322.87,Web
1905,2024-11-23,202,8,3,130.36,App Móvil
1906,2025-04-21,58,124,3,493.1,App Móvil
1907,2024-12-17,790,90,4,142.98,Web
1908,2025-03-23,927,119,5,134.37,App Móvil
1909,2024-11-03,73,47,4,492.44,Web
1910,2025-02-16,57,165,1,75.04,Web
1911,2025-01-02,856,108,2,197.92,Web
1912,2024-07-10,626,168,2,6.64,Tienda Física
1913,2024-08-19,550,126,3,409.66,Web
1914,2024-07-13,660,93,5,247.02,Web
1915,2025-06-27,426,198,2,27.3,App Móvil
1916,2025-01-25,42,34,2,119.57,App Móvil
1917,2025-01-05,387,188,4,427.7,Web
1918,2025-01-17,214,141,4,96.07,Web
1919,2025-01-23,624,149,1,332.46,App Móvil
1920,2024-10-20,789,117,5,30.74,App Móvil
1921,2025-01-18,143,19,4,65.51,Web
1922,2025-06-24,594,185,3,232.37,App Móvil
1923,2024-10-09,655,162,3,207.15,App Móvil
1924,2025-04-04,700,78,5,152.86,Web
1925,2025-03-15,886,144,4,298.46,Tienda Física
1926,2024-09-12,232,105,5,97.78,App Móvil
1927,2024-09-02,654,31,2,365.13,Tienda Física
1928,2025-05-07,324,40,4,169.99,App Móvil
1929,2024-11-11,395,156,2,13.24,Web
1930,2024-12-20,908,82,3,252.96,Tienda Física
1931,2024-09-15,901,52,4,69.55,App Móvil
1932,2025-02-12,436,117,1,34.54,Web
1933,2024-07-06,343,132,3,198.06,App Móvil
1934,2024-11-02,658,61,5,440.26,App Móvil
1935,2025-02-05,257,107,3,478.58,App Móvil
1936,2024-12-27,651,150,4,418.99,Web
1937,2025-04-13,292,50,5,36.96,App Móvil
1938,2024-06-28,303,83,4,141.1,App Móvil
1939,2024-09-26,868,176,5,227.04,App Móvil
1940,2024-12-24,725,101,1,308.04,Tienda Física
1941,2025-03-02,495,122,5,347.04,App Móvil
1942,2024-10-01,306,73,2,363.89,Tienda Física
1943,2024-08-22,130,156,1,16.22,Web
1944,2025-06-04,445,154,2,260.63,Web
1945,2024-07-01,402,162,4,253.95,Tienda Física
1946,2024-10-27,697,131,3,340.66,App Móvil
1947,2024-07-19,848,64,5,479.12,App Móvil
1948,2024-07-16,732,119,2,119.85,Tienda Física
1949,2025-04-11,367,110,1,118.07,App Móvil
1950,2025-03-29,330,114,5,388.49,App Móvil
1951,2024-12-05,790,74,2,492.03,App Móvil
1952,2025-04-09,789,152,3,20.07,Web
1953,2025-03-14,174,11,5,403.71,Web
1954,2024-09-19,783,1,2,126.13,Web
1955,2025-06-25,720,126,3,367.77,Tienda Física
1956,2024-09-13,365,146,1,363.82,App Móvil
1957,2024-07-10,102,90,1,145.06,App Móvil
1958,2025-02-20,139,76,3,292.79,App Móvil
1959,2025-05-26,526,136,1,311.47,App Móvil
1960,2025-04-05,134,126,4,471.96,App Móvil
1961,2025-04-23,793,55,4,24.39,Tienda Física
1962,2024-10-14,159,70,2,31.84,Web
1963,2024-07-19,705,5,2,420.9,Tienda Física
1964,2025-04-18,488,189,2,222.41,Tienda Física
1965,2024-08-16,118,67,3,28.11,Tienda Física
1966,2025-01-13,916,23,4,156.09,App Móvil
1967,2025-04-05,796,110,3,101.12,Web
1968,2025-01-18,232,20,3,28.54,App Móvil
1969,2024-11-03,39,55,1,22.64,Tienda Física
1970,2024-12-12,629,70,2,40.86,Web
1971,2025-06-20,226,134,1,194.43,Tienda Física
1972,2025-06-16,478,14,3,489.23,App Móvil
1973,2024-07-01,956,8,3,134.3,Web
1974,2025-02-01,848,2,3,7.72,Web
1975,2025-02-16,414,186,1,360.15,App Móvil
1976,2025-05-09,298,107,5,573.38,Web
1977,2025-05-25,560,189,5,212.82,Tienda Física
1978,2024-10-17,600,77,1,388.7,Tienda Física
1979,2025-03-07,559,140,3,71.18,App Móvil
1980,2024-11-16,495,55,5,21.7,Web
1981,2024-11-04,998,71,4,364.57,Tienda Física
1982,2024-09-24,726,20,4,31.84,Tienda Física
1983,2025-04-20,148,10,2,179.52,App Móvil
1984,2024-09-28,686,38,1,552.18,Tienda Física
1985,2024-11-10,687,100,3,311.37,App Móvil
1986,2025-03-21,868,124,5,392.64,Web
1987,2025-02-28,815,187,4,50.25,App Móvil
1988,2024-09-13,633,150,2,424.77,Tienda Física
1989,2024-06-28,903,51,4,243.8,Web
1990,2025-02-01,914,9,4,530.56,Tienda Física
1991,2025-04-19,467,151,2,468.9,App Móvil
1992,2025-02-04,10,187,3,48.07,App Móvil
1993,2025-04-26,468,26,1,232.19,Tienda Física
1994,2025-06-27,429,41,2,227.52,Web
1995,2024-10-15,521,171,3,429.47,Web
1996,2025-03-13,646,196,1,89.81,App Móvil
1997,2025-02-24,669,42,2,448.03,Web
1998,2025-05-11,28,29,3,435.54,App Móvil
1999,2025-02-25,636,109,2,203.25,Web
2000,2024-08-19,874,79,4,367.42,Web
2001,2024-09-14,443,179,2,485.01,App Móvil
2002,2025-04-15,431,54,5,332.41,App Móvil
2003,2024-11-26,527,85,4,108.88,Tienda Física
2004,2024-10-08,921,156,1,14.76,Web
2005,2025-01-13,793,83,4,160.1,Web
2006,2025-04-16,316,106,1,158.27,App Móvil
2007,2024-12-30,653,62,2,315.74,Tienda Física
2008,2024-12-23,643,88,4,332.34,App Móvil
2009,2025-04-19,626,177,4,196.66,App Móvil
2010,2024-12-07,837,158,5,347.35,App Móvil
2011,2025-06-12,256,188,2,440.52,Tienda Física
2012,2025-06-21,708,171,5,507.17,Tienda Física
2013,2024-07-29,284,187,4,55.05,Tienda Física
2014,2025-03-04,129,186,5,395.65,App Móvil
2015,2024-12-06,107,76,1,379.8,App Móvil
2016,2024-08-31,552,195,1,315.93,Tienda Física
2017,2024-12-03,740,8,2,161.91,App Móvil
2018,2024-08-05,960,37,2,504.23,Web
2019,2024-07-08,660,94,5,443.36,Tienda Física
2020,2024-09-15,294,133,2,74.88,Tienda Física
2021,2024-09-03,721,80,4,410.55,App Móvil
2022,2024-12-07,406,140,1,62.84,App Móvil
2023,2025-06-17,338,75,4,107.65,Web
2024,2025-04-27,685,179,3,497.2,Web
2025,2025-02-04,332,56,3,165.16,Tienda Física
2026,2025-05-28,983,140,4,66.32,Tienda Física
2027,2025-01-04,700,75,2,123.46,Tienda Física
2028,2025-04-07,547,7,4,384.91,Web
2029,2024-08-11,42,16,4,247.73,App Móvil
2030,2025-02-27,654,22,5,249.04,Tienda Física
2031,2024-10-18,305,12,3,6.17,App Móvil
2032,2025-06-07,616,171,1,438.09,Tienda Física
2033,2025-01-07,288,187,5,49.22,App Móvil
2034,2025-03-12,765,58,1,44.69,Web
2035,2025-02-13,298,166,4,196.7,Tienda Física
2036,2024-08-27,903,28,1,230.89,App Móvil
2037,2024-11-01,35,70,4,32.86,Web
2038,2024-11-28,406,168,5,7.03,Tienda Física
2039,2024-11-22,877,169,3,430.22,App Móvil
2040,2025-03-10,468,66,5,530.8,App Móvil
2041,2024-09-29,906,41,4,246.21,Tienda Física
2042,2024-11-10,587,83,3,150.41,Web
2043,2025-01-05,970,55,3,23.05,App Móvil
2044,2025-03-16,220,197,5,34.7,Web
2045,2024-11-09,747,155,4,152.47,Tienda Física
2046,2025-01-01,655,194,5,64.62,Tienda Física
2047,2024-07-24,184,86,3,345.54,App Móvil
2048,2025-04-03,485,98,3,105.66,Tienda Física
2049,2025-03-16,146,58,1,45.33,Tienda Física
2050,2025-05-09,633,11,3,372.79,Tienda Física
2051,2024-08-20,816,23,5,169.8,Tienda Física
2052,2025-06-01,369,62,2,261.57,Tienda Física
2053,2025-04-29,522,114,1,405.85,App Móvil
2054,2024-10-06,285,12,5,5.64,Tienda Física
2055,2024-12-31,417,63,3,337.78,Tienda Física
2056,2025-04-21,185,50,1,40.56,Web
2057,2024-12-02,77,93,3,238.81,Web
2058,2025-06-24,367,103,4,451.49,Web
2059,2024-09-16,695,146,1,380.26,App Móvil
2060,2025-03-01,348,37,5,469.73,App Móvil
2061,2025-01-28,358,194,4,60.57,App Móvil
2062,2024-09-02,597,57,5,326.43,Tienda Física
2063,2025-03-27,118,140,4,72.15,Web
2064,2025-06-13,687,110,5,92.55,App Móvil
2065,2025-02-23,145,143,1,139.88,App Móvil
2066,2024-07-05,815,158,3,330.56,App Móvil
2067,2024-08-11,923,147,3,154.64,Web
2068,2024-12-27,873,140,1,59.21,App Móvil
2069,2024-12-16,571,36,2,470.94,Web
2070,2025-05-14,966,16,5,247.11,App Móvil
2071,2025-04-11,727,182,1,304.23,App Móvil
2072,2025-03-27,403,128,5,489.35,Web
2073,2024-12-31,347,110,5,98.37,Web
2074,2025-05-09,446,199,1,374.78,Tienda Física
2075,2025-01-12,683,163,5,467.17,App Móvil
2076,2025-01-31,773,110,3,112.56,Web
2077,2025-02-19,129,96,5,484.37,Tienda Física
2078,2024-07-27,449,68,2,293.78,Web
2079,2025-03-01,997,27,2,215.2,Tienda Física
2080,2025-06-10,736,108,5,206.72,App Móvil
2081,2025-06-14,123,32,2,198.97,Tienda Física
2082,2025-05-04,496,43,2,534.19,Web
2083,2024-09-10,429,141,4,122.33,Web
2084,2024-10-28,294,174,4,182.73,Tienda Física
2085,2024-07-02,281,169,1,460.2,App Móvil
2086,2025-04-04,227,66,3,491.88,Web
2087,2024-08-29,47,168,5,7.42,Web
2088,2025-04-07,370,78,5,155.06,App Móvil
2089,2024-11-26,184,125,2,442.51,Web
2090,2024-08-14,136,194,4,72.42,App Móvil
2091,2025-05-08,637,165,2,65.81,App Móvil
2092,2024-07-29,446,60,3,37.41,App Móvil
2093,2024-11-05,366,88,4,316.3,Tienda Física
2094,2024-11-25,834,92,5,199.11,Web
2095,2024-11-02,806,119,1,154.9,Web
2096,2025-02-20,260,33,3,441.72,Web
2097,2025-02-04,350,113,1,289.72,Tienda Física
2098,2025-01-20,976,198,2,21.88,Tienda Física
2099,2024-11-11,870,178,5,92.54,App Móvil
2100,2024-10-23,6,22,4,243.35,Web
2101,2024-08-11,497,68,5,269.87,Tienda Física
2102,2025-06-24,483,140,4,62.47,Tienda Física
2103,2025-03-22,342,61,2,456.56,App Móvil
2104,2025-06-20,432,113,1,361.26,App Móvil
2105,2024-09-14,990,93,2,246.75,App Móvil
2106,2025-06-25,959,23,4,140.59,Web
2107,2024-11-17,343,60,4,39.87,Tienda Física
2108,2025-04-30,610,55,4,25.51,Tienda Física
2109,2024-09-24,641,177,1,218.54,Tienda Física
2110,2025-05-05,919,10,5,213.53,Tienda Física
2111,2025-04-23,178,58,3,36.43,Tienda Física
2112,2025-06-23,210,37,4,477.33,Web
2113,2025-02-05,988,104,1,495.04,Web
2114,2024-12-29,81,23,4,151.75,App Móvil
2115,2024-09-16,481,124,5,505.18,Web
2116,2025-04-17,88,37,2,448.17,App Móvil
2117,2025-05-06,412,129,1,131.4,Tienda Física
2118,2025-06-18,560,32,5,177.1,App Móvil
2119,2024-07-19,468,57,1,290.64,App Móvil
2120,2024-06-28,227,131,2,367.24,App Móvil
2121,2025-05-31,209,173,1,562.13,Tienda Física
2122,2024-10-03,759,70,1,33.19,Tienda Física
2123,2024-08-06,917,121,5,28.07,Tienda Física
2124,2025-02-24,616,15,4,113.53,App Móvil
2125,2025-05-05,11,18,1,293.07,Web
2126,2025-06-21,696,63,4,307.65,App Móvil
2127,2024-11-05,269,6,5,410.69,App Móvil
2128,2024-10-27,285,130,3,487.86,Web
2129,2025-05-12,623,32,4,185.32,Tienda Física
2130,2025-04-12,686,85,1,92.82,App Móvil
2131,2025-03-06,524,42,3,482.37,App Móvil
2132,2024-12-04,445,3,5,461.74,Web
2133,2024-07-10,714,18,4,249.06,Tienda Física
2134,2025-02-17,807,64,1,541.05,App Móvil
2135,2025-01-09,33,109,2,176.43,Web
2136,2025-04-17,748,111,4,485.88,Tienda Física
2137,2025-02-05,82,108,3,227.53,Web
2138,2025-04-21,63,98,4,98.09,Web
2139,2024-10-18,822,122,5,348.72,Tienda Física
2140,2025-06-24,40,41,5,256.19,Web
2141,2024-06-28,821,4,5,449.33,Web
2142,2025-05-05,551,91,1,39.36,Tienda Física
2143,2024-07-06,164,61,4,454.97,Web
2144,2024-11-27,651,154,1,272.9,Web
2145,2025-01-15,117,61,2,538.61,Web
2146,2025-03-04,505,57,3,277.46,Web
2147,2024-08-27,599,171,5,391.76,App Móvil
2148,2025-05-10,309,113,3,320.29,Tienda Física
2149,2024-11-15,202,179,2,546.43,Tienda Física
2150,2024-07-05,133,93,4,229.97,Web
2151,2024-07-09,561,71,1,425.54,Web
2152,2024-10-04,457,169,4,438.14,App Móvil
2153,2024-09-06,995,157,4,68.49,Web
2154,2025-02-21,260,169,3,553.33,App Móvil
2155,2024-11-20,439,97,4,296.97,Web
2156,2025-02-26,439,97,1,285.81,Tienda Física
2157,2025-06-24,443,96,4,510.79,App Móvil
2158,2024-09-03,763,21,1,339.54,Web
2159,2025-01-20,367,20,5,30.77,App Móvil
2160,2024-08-11,27,22,5,212.03,App Móvil
2161,2024-11-02,588,120,5,436.07,Tienda Física
2162,2024-07-29,453,165,1,65.36,App Móvil
2163,2024-07-01,959,145,5,560.27,Tienda Física
2164,2024-10-18,509,49,4,124.6,Web
2165,2025-06-02,615,38,1,534.44,Tienda Física
2166,2025-06-10,355,152,5,22.94,Web
2167,2024-11-23,168,172,5,56.5,Web
2168,2025-04-06,348,96,5,546.92,Tienda Física
2169,2025-06-21,369,112,5,265.77,Web
2170,2024-08-09,203,8,3,145.7,Tienda Física
2171,2025-02-05,503,151,3,555.26,App Móvil
2172,2025-01-04,684,144,2,360.41,Web
2173,2024-10-05,738,55,3,23.83,Tienda Física
2174,2024-10-07,638,26,5,246.26,App Móvil
2175,2024-09-05,632,29,2,471.28,Tienda Física
2176,2024-11-08,661,125,4,543.09,App Móvil
2177,2024-11-18,167,82,4,269.09,Web
2178,2025-06-24,108,142,1,193.25,Web
2179,2024-08-01,896,177,1,204.08,App Móvil
2180,2025-01-11,147,55,3,20.29,Web
2181,2025-03-06,540,106,2,159.55,App Móvil
2182,2024-07-11,334,185,5,269.72,Tienda Física
2183,2024-10-11,302,68,3,286.52,Web
2184,2024-08-10,392,107,2,466.93,App Móvil
2185,2025-04-24,938,88,3,338.34,Web
2186,2025-05-08,200,133,5,84.66,App Móvil
2187,2025-03-05,798,111,1,458.87,Tienda Física
2188,2024-12-11,435,87,1,31.98,Web
2189,2024-12-29,870,48,1,253.41,Web
2190,2025-02-13,207,120,1,430.02,Web
2191,2024-09-27,626,37,2,519.7,App Móvil
2192,2024-11-23,33,12,3,6.97,App Móvil
2193,2024-07-04,131,192,4,401.06,App Móvil
2194,2024-08-22,97,20,4,28.02,Web
2195,2025-01-05,294,13,4,65.43,Web
2196,2025-01-22,483,19,3,65.31,Tienda Física
2197,2024-12-15,742,103,3,489.04,Web
2198,2024-08-10,252,5,4,351.58,Web
2199,2024-09-02,332,33,5,416.7,App Móvil
2200,2025-03-15,579,154,3,308.16,App Móvil
2201,2025-03-28,650,50,5,33.54,App Móvil
2202,2025-01-04,757,76,5,305.74,Tienda Física
2203,2024-07-03,554,81,4,491.4,App Móvil
2204,2025-04-07,357,171,1,459.51,Tienda Física
2205,2024-12-02,959,135,1,431.02,Tienda Física
2206,2024-09-16,771,161,3,38.95,App Móvil
2207,2025-05-18,266,120,2,395.28,Tienda Física
2208,2025-06-16,214,42,1,408.55,Web
2209,2024-12-26,785,130,1,535.42,Tienda Física
2210,2024-07-25,760,113,4,339.74,App Móvil
2211,2024-09-18,377,21,5,296.51,Tienda Física
2212,2025-01-25,504,113,3,279.52,App Móvil
2213,2025-06-21,832,193,5,240.73,Tienda Física
2214,2025-04-07,476,37,1,432.87,Web
2215,2024-09-17,814,157,4,60.76,App Móvil
2216,2024-07-12,736,20,1,32.34,Web
2217,2024-12-26,81,121,5,26.09,Tienda Física
2218,2025-06-21,159,192,1,387.46,App Móvil
2219,2025-01-16,686,200,3,209.32,Tienda Física
2220,2025-01-24,683,135,4,480.06,Web
2221,2024-09-25,649,125,2,436.76,App Móvil
2222,2025-03-04,952,145,2,547.25,Web
2223,2025-05-18,162,171,2,481.45,Tienda Física
2224,2025-04-30,886,64,2,542.96,App Móvil
2225,2024-09-05,455,116,2,415.43,Web
2226,2025-02-23,929,157,4,60.27,Web
2227,2024-11-30,692,179,1,468.23,App Móvil
2228,2024-08-05,419,183,5,184.36,Web
2229,2024-07-31,416,25,2,283.28,App Móvil
2230,2024-11-04,549,134,1,214.9,Web
2231,2025-03-28,453,170,5,26.95,Web
2232,2025-02-16,575,185,5,268.84,App Móvil
2233,2025-01-02,764,45,5,144.3,Tienda Física
2234,2025-02-27,305,101,4,302.52,Web
2235,2024-08-13,543,8,2,154.15,App Móvil
2236,2025-03-24,603,187,4,46.09,Tienda Física
2237,2024-09-07,112,49,5,130.81,Tienda Física
2238,2024-11-05,931,161,5,33.15,Web
2239,2025-05-31,114,115,1,525.64,Tienda Física
2240,2024-10-16,516,40,4,192.89,Web
2241,2025-05-10,266,184,2,177.43,App Móvil
2242,2024-09-20,995,85,3,94.1,App Móvil
2243,2025-04-16,440,142,5,166.8,Tienda Física
2244,2025-04-17,154,148,1,53.39,Web
2245,2024-11-02,439,137,4,291.59,Tienda Física
2246,2024-10-23,858,38,5,594.53,App Móvil
2247,2025-04-30,667,59,5,331.76,Web
2248,2025-05-26,582,12,5,6.9,App Móvil
2249,2024-07-10,258,136,1,337.01,Web
2250,2024-07-02,466,191,5,223.82,Tienda Física
2251,2024-12-10,384,47,1,490.13,App Móvil
2252,2024-11-16,733,114,5,380.91,Web
2253,2024-07-02,622,187,5,54.3,Tienda Física
2254,2024-10-21,281,85,1,102.3,Web
2255,2024-06-27,857,24,5,229.05,Web
2256,2025-02-11,776,16,4,219.55,Tienda Física
2257,2025-01-27,451,85,5,83.78,App Móvil
2258,2025-03-23,804,73,2,437.62,Tienda Física
2259,2025-03-07,928,100,3,341.54,Tienda Física
2260,2024-09-09,938,174,4,227.58,Tienda Física
2261,2025-01-23,454,18,3,309.17,App Móvil
2262,2025-05-05,918,126,4,450.07,App Móvil
2263,2025-03-17,348,103,1,526.77,Web
2264,2025-02-23,854,46,1,133.51,Web
2265,2025-06-02,446,32,1,182.56,Tienda Física
2266,2025-04-18,883,108,3,179.4,App Móvil
2267,2024-10-25,934,149,2,366.5,App Móvil
2268,2025-05-14,732,86,4,366.98,Web
2269,2024-07-04,291,63,2,337.23,Web
2270,2025-05-09,629,75,2,119.14,App Móvil
2271,2024-11-17,296,79,5,355.34,Web
2272,2024-09-25,416,104,2,447.94,Tienda Física
2273,2025-04-04,967,20,3,26.14,Tienda Física
2274,2024-09-18,888,9,3,560.21,Web
2275,2025-02-19,760,145,3,525.62,App Móvil
2276,2025-02-07,452,101,4,319.14,App Móvil
2277,2024-10-19,378,165,1,58.35,Tienda Física
2278,2024-10-31,200,84,4,331.99,Web
2279,2024-11-21,518,130,5,542.45,App Móvil
2280,2024-11-19,870,123,5,42.58,Web
2281,2025-01-10,394,132,5,192.42,Tienda Física
2282,2024-10-28,71,179,4,445.98,App Móvil
2283,2025-04-26,496,115,3,538.2,Web
2284,2025-05-27,62,133,3,78.19,Tienda Física
2285,2025-06-18,186,146,1,387.5,Web
2286,2025-02-25,414,113,3,323.03,Web
2287,2024-11-20,965,166,3,246.27,App Móvil
2288,2025-04-23,989,25,2,337.53,App Móvil
2289,2025-02-15,281,126,3,438.76,Web
2290,2025-03-28,381,41,5,230.82,App Móvil
2291,2024-09-30,178,120,4,424.65,App Móvil
2292,2024-08-27,679,161,5,31.41,Tienda Física
2293,2025-06-02,581,147,2,141.41,Tienda Física
2294,2025-02-26,679,77,1,388.3,App Móvil
2295,2025-02-25,428,183,2,227.56,Tienda Física
2296,2024-07-27,148,155,5,147.44,App Móvil
2297,2025-02-16,248,126,3,392.09,Web
2298,2025-04-27,820,200,5,220.61,Tienda Física
2299,2024-12-17,383,165,4,74.88,Tienda Física
2300,2024-10-17,97,20,1,30.99,App Móvil
2301,2025-02-07,546,191,1,223.1,Tienda Física
2302,2025-05-08,642,23,1,130.14,App Móvil
2303,2024-12-17,429,8,4,151.94,Web
2304,2024-08-25,541,107,2,488.05,Tienda Física
2305,2025-03-22,496,131,5,392.95,App Móvil
2306,2024-10-29,986,111,4,462.43,Tienda Física
2307,2024-10-26,179,15,4,116.32,Tienda Física
2308,2024-10-08,152,79,5,432.45,App Móvil
2309,2025-02-20,98,83,5,143.52,App Móvil
2310,2024-12-11,901,82,2,250.55,Tienda Física
2311,2024-10-25,592,84,4,310.21,Web
2312,2024-07-13,525,140,4,73.1,Tienda Física
2313,2024-12-12,807,35,2,487.25,App Móvil
2314,2024-09-27,890,63,4,320.96,App Móvil
2315,2025-02-18,474,151,1,466.77,App Móvil
2316,2025-04-15,823,30,1,442.41,App Móvil
2317,2025-02-14,750,41,3,290.47,App Móvil
2318,2025-05-30,909,4,4,493.77,App Móvil
2319,2025-02-26,30,38,2,558.89,Tienda Física
2320,2025-05-16,351,103,5,527.86,Web
2321,2024-10-19,71,138,2,166.97,Web
2322,2025-05-10,680,32,1,183.95,Web
2323,2025-02-03,651,11,2,400.82,Tienda Física
2324,2025-05-30,34,14,5,553.64,Web
2325,2024-07-14,326,115,5,489.2,Tienda Física
2326,2025-01-31,725,196,2,84.79,Web
2327,2025-06-26,57,117,3,30.18,Tienda Física
2328,2024-12-25,582,143,5,154.43,Web
